Acquired on 3/23/2026 at 20:46:34
Calibrated on 2/21/2023 at 03:14:48
Device Descriptor:  [none]
Scan Range (nm):  1545.445  --  1588.034
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100209
Frequency domain window was not applied to measurement data.
Gage length:  1.000766 cm
Sensor spacing:  0.099884 cm
Number of Data Points (in this file):  41648
NOTE: Data stored in this file is not decimated.

Length (m)	Length (m)	Amplitude (dB/mm)	Spectral Shift (GHz)	Spectral Shift Quality	
3.20404625E+000		-1.06247742E+002		0.00000000E+000	
3.20406532E+000		-1.06004799E+002		0.00000000E+000	
3.20408463E+000		-1.06649139E+002		0.00000000E+000	
3.20410395E+000		-1.06232262E+002		0.00000000E+000	
3.20412302E+000		-1.05383026E+002		0.00000000E+000	
3.20414233E+000		-1.05268112E+002		0.00000000E+000	
3.20416141E+000		-1.04681198E+002		0.00000000E+000	
3.20418072E+000		-1.04683228E+002		0.00000000E+000	
3.20419979E+000		-1.05775848E+002		0.00000000E+000	
3.20421910E+000		-1.07761353E+002		0.00000000E+000	
3.20423841E+000		-1.07299995E+002		0.00000000E+000	
3.20425749E+000		-1.08399803E+002		0.00000000E+000	
3.20427680E+000		-1.05142563E+002		0.00000000E+000	
3.20429587E+000		-1.05202011E+002		0.00000000E+000	
3.20431519E+000		-1.04438316E+002		0.00000000E+000	
3.20433426E+000		-1.04827431E+002		0.00000000E+000	
3.20435357E+000		-1.05420616E+002		0.00000000E+000	
3.20437288E+000		-1.07323776E+002		0.00000000E+000	
3.20439196E+000		-1.06627487E+002		0.00000000E+000	
3.20441127E+000		-1.07803207E+002		0.00000000E+000	
3.20443034E+000		-1.07426666E+002		0.00000000E+000	
3.20444965E+000		-1.05585213E+002		0.00000000E+000	
3.20446873E+000		-1.06248520E+002		0.00000000E+000	
3.20448804E+000		-1.04154785E+002		0.00000000E+000	
3.20450735E+000		-1.03958527E+002		0.00000000E+000	
3.20452642E+000		-1.03863007E+002		0.00000000E+000	
3.20454574E+000		-1.04561111E+002		0.00000000E+000	
3.20456481E+000		-1.04680710E+002		0.00000000E+000	
3.20458412E+000		-1.07784775E+002		0.00000000E+000	
3.20460320E+000		-1.09406769E+002		0.00000000E+000	
3.20462251E+000		-1.08083275E+002		0.00000000E+000	
3.20464158E+000		-1.08352325E+002		0.00000000E+000	
3.20466089E+000		-1.08647171E+002		0.00000000E+000	
3.20468020E+000		-1.07458115E+002		0.00000000E+000	
3.20469928E+000		-1.06212776E+002		0.00000000E+000	
3.20471859E+000		-1.05370438E+002		0.00000000E+000	
3.20473766E+000		-1.04634628E+002		0.00000000E+000	
3.20475698E+000		-1.04169113E+002		0.00000000E+000	
3.20477605E+000		-1.04791908E+002		0.00000000E+000	
3.20479536E+000		-1.04672546E+002		0.00000000E+000	
3.20481467E+000		-1.05533897E+002		0.00000000E+000	
3.20483375E+000		-1.04936035E+002		0.00000000E+000	
3.20485306E+000		-1.05688477E+002		0.00000000E+000	
3.20487213E+000		-1.04334015E+002		0.00000000E+000	
3.20489144E+000		-1.05032944E+002		0.00000000E+000	
3.20491052E+000		-1.05783607E+002		0.00000000E+000	
3.20492983E+000		-1.07285004E+002		0.00000000E+000	
3.20494914E+000		-1.05892784E+002		0.00000000E+000	
3.20496821E+000		-1.05949158E+002		0.00000000E+000	
3.20498753E+000		-1.05225227E+002		0.00000000E+000	
3.20500660E+000		-1.05292068E+002		0.00000000E+000	
3.20502591E+000		-1.05842941E+002		0.00000000E+000	
3.20504498E+000		-1.06991547E+002		0.00000000E+000	
3.20506430E+000		-1.09057281E+002		0.00000000E+000	
3.20508361E+000		-1.10754852E+002		0.00000000E+000	
3.20510268E+000		-1.10585861E+002		0.00000000E+000	
3.20512199E+000		-1.08525856E+002		0.00000000E+000	
3.20514107E+000		-1.08265594E+002		0.00000000E+000	
3.20516038E+000		-1.07530334E+002		0.00000000E+000	
3.20517945E+000		-1.06839661E+002		0.00000000E+000	
3.20519876E+000		-1.05695129E+002		0.00000000E+000	
3.20521784E+000		-1.05534256E+002		0.00000000E+000	
3.20523715E+000		-1.05655914E+002		0.00000000E+000	
3.20525646E+000		-1.05755455E+002		0.00000000E+000	
3.20527554E+000		-1.05819740E+002		0.00000000E+000	
3.20529485E+000		-1.05933624E+002		0.00000000E+000	
3.20531392E+000		-1.07217300E+002		0.00000000E+000	
3.20533323E+000		-1.05074989E+002		0.00000000E+000	
3.20535231E+000		-1.03769455E+002		0.00000000E+000	
3.20537162E+000		-1.03703949E+002		0.00000000E+000	
3.20539093E+000		-1.03875595E+002		0.00000000E+000	
3.20541000E+000		-1.03204514E+002		0.00000000E+000	
3.20542932E+000		-1.04444443E+002		0.00000000E+000	
3.20544839E+000		-1.06633904E+002		0.00000000E+000	
3.20546770E+000		-1.07609489E+002		0.00000000E+000	
3.20548677E+000		-1.07931381E+002		0.00000000E+000	
3.20550609E+000		-1.08253784E+002		0.00000000E+000	
3.20552540E+000		-1.07687668E+002		0.00000000E+000	
3.20554447E+000		-1.06636230E+002		0.00000000E+000	
3.20556378E+000		-1.06331879E+002		0.00000000E+000	
3.20558286E+000		-1.06434059E+002		0.00000000E+000	
3.20560217E+000		-1.08023956E+002		0.00000000E+000	
3.20562124E+000		-1.06140205E+002		0.00000000E+000	
3.20564055E+000		-1.06032494E+002		0.00000000E+000	
3.20565987E+000		-1.05250542E+002		0.00000000E+000	
3.20567894E+000		-1.03971680E+002		0.00000000E+000	
3.20569825E+000		-1.03589447E+002		0.00000000E+000	
3.20571733E+000		-1.04187759E+002		0.00000000E+000	
3.20573664E+000		-1.03888588E+002		0.00000000E+000	
3.20575571E+000		-1.03848457E+002		0.00000000E+000	
3.20577502E+000		-1.05014565E+002		0.00000000E+000	
3.20579410E+000		-1.05462784E+002		0.00000000E+000	
3.20581341E+000		-1.06482918E+002		0.00000000E+000	
3.20583272E+000		-1.07140999E+002		0.00000000E+000	
3.20585179E+000		-1.09114799E+002		0.00000000E+000	
3.20587111E+000		-1.09910294E+002		0.00000000E+000	
3.20589018E+000		-1.09372299E+002		0.00000000E+000	
3.20590949E+000		-1.07725914E+002		0.00000000E+000	
3.20592856E+000		-1.08546066E+002		0.00000000E+000	
3.20594788E+000		-1.06758423E+002		0.00000000E+000	
3.20596719E+000		-1.05009338E+002		0.00000000E+000	
3.20598626E+000		-1.04520233E+002		0.00000000E+000	
3.20600557E+000		-1.04826935E+002		0.00000000E+000	
3.20602465E+000		-1.05099098E+002		0.00000000E+000	
3.20604396E+000		-1.04629929E+002		0.00000000E+000	
3.20606303E+000		-1.04483330E+002		0.00000000E+000	
3.20608234E+000		-1.04169510E+002		0.00000000E+000	
3.20610166E+000		-1.03587112E+002		0.00000000E+000	
3.20612073E+000		-1.03688347E+002		0.00000000E+000	
3.20614004E+000		-1.04097855E+002		0.00000000E+000	
3.20615911E+000		-1.05293869E+002		0.00000000E+000	
3.20617843E+000		-1.06297768E+002		0.00000000E+000	
3.20619750E+000		-1.06285400E+002		0.00000000E+000	
3.20621681E+000		-1.06284416E+002		0.00000000E+000	
3.20623612E+000		-1.07543144E+002		0.00000000E+000	
3.20625520E+000		-1.05869720E+002		0.00000000E+000	
3.20627451E+000		-1.06175842E+002		0.00000000E+000	
3.20629358E+000		-1.06996162E+002		0.00000000E+000	
3.20631289E+000		-1.06788132E+002		0.00000000E+000	
3.20633197E+000		-1.06828842E+002		0.00000000E+000	
3.20635128E+000		-1.09693848E+002		0.00000000E+000	
3.20637035E+000		-1.09233978E+002		0.00000000E+000	
3.20638967E+000		-1.10264252E+002		0.00000000E+000	
3.20640898E+000		-1.09116219E+002		0.00000000E+000	
3.20642805E+000		-1.07328857E+002		0.00000000E+000	
3.20644736E+000		-1.07728928E+002		0.00000000E+000	
3.20646644E+000		-1.07600723E+002		0.00000000E+000	
3.20648575E+000		-1.07971817E+002		0.00000000E+000	
3.20650482E+000		-1.08192673E+002		0.00000000E+000	
3.20652413E+000		-1.09626266E+002		0.00000000E+000	
3.20654345E+000		-1.08320992E+002		0.00000000E+000	
3.20656252E+000		-1.07116760E+002		0.00000000E+000	
3.20658183E+000		-1.06115662E+002		0.00000000E+000	
3.20660090E+000		-1.06093872E+002		0.00000000E+000	
3.20662022E+000		-1.06725700E+002		0.00000000E+000	
3.20663929E+000		-1.06964920E+002		0.00000000E+000	
3.20665860E+000		-1.07058678E+002		0.00000000E+000	
3.20667791E+000		-1.07858032E+002		0.00000000E+000	
3.20669699E+000		-1.07930283E+002		0.00000000E+000	
3.20671630E+000		-1.06303772E+002		0.00000000E+000	
3.20673537E+000		-1.04331474E+002		0.00000000E+000	
3.20675468E+000		-1.03679436E+002		0.00000000E+000	
3.20677376E+000		-1.03519409E+002		0.00000000E+000	
3.20679307E+000		-1.02226784E+002		0.00000000E+000	
3.20681214E+000		-1.02658554E+002		0.00000000E+000	
3.20683146E+000		-1.04011780E+002		0.00000000E+000	
3.20685077E+000		-1.05345490E+002		0.00000000E+000	
3.20686984E+000		-1.04206573E+002		0.00000000E+000	
3.20688915E+000		-1.06829185E+002		0.00000000E+000	
3.20690823E+000		-1.05383301E+002		0.00000000E+000	
3.20692754E+000		-1.04957664E+002		0.00000000E+000	
3.20694661E+000		-1.04700745E+002		0.00000000E+000	
3.20696592E+000		-1.05948219E+002		0.00000000E+000	
3.20698524E+000		-1.05840805E+002		0.00000000E+000	
3.20700431E+000		-1.07072594E+002		0.00000000E+000	
3.20702362E+000		-1.07596901E+002		0.00000000E+000	
3.20704269E+000		-1.07714119E+002		0.00000000E+000	
3.20706201E+000		-1.06649780E+002		0.00000000E+000	
3.20708108E+000		-1.06019180E+002		0.00000000E+000	
3.20710039E+000		-1.06543266E+002		0.00000000E+000	
3.20711970E+000		-1.06149101E+002		0.00000000E+000	
3.20713878E+000		-1.05220108E+002		0.00000000E+000	
3.20715809E+000		-1.06705811E+002		0.00000000E+000	
3.20717716E+000		-1.07494720E+002		0.00000000E+000	
3.20719647E+000		-1.04401054E+002		0.00000000E+000	
3.20721555E+000		-1.03930664E+002		0.00000000E+000	
3.20723486E+000		-1.04440186E+002		0.00000000E+000	
3.20725417E+000		-1.04282082E+002		0.00000000E+000	
3.20727324E+000		-1.03429245E+002		0.00000000E+000	
3.20729256E+000		-1.05690460E+002		0.00000000E+000	
3.20731163E+000		-1.07418365E+002		0.00000000E+000	
3.20733094E+000		-1.06883926E+002		0.00000000E+000	
3.20735002E+000		-1.04642105E+002		0.00000000E+000	
3.20736933E+000		-1.05815750E+002		0.00000000E+000	
3.20738840E+000		-1.03603867E+002		0.00000000E+000	
3.20740771E+000		-1.03187149E+002		0.00000000E+000	
3.20742702E+000		-1.03423920E+002		0.00000000E+000	
3.20744610E+000		-1.05053062E+002		0.00000000E+000	
3.20746541E+000		-1.04330200E+002		0.00000000E+000	
3.20748448E+000		-1.06777405E+002		0.00000000E+000	
3.20750380E+000		-1.07425583E+002		0.00000000E+000	
3.20752287E+000		-1.07704330E+002		0.00000000E+000	
3.20754218E+000		-1.07741623E+002		0.00000000E+000	
3.20756149E+000		-1.09667343E+002		0.00000000E+000	
3.20758057E+000		-1.08041656E+002		0.00000000E+000	
3.20759988E+000		-1.08350784E+002		0.00000000E+000	
3.20761895E+000		-1.06017982E+002		0.00000000E+000	
3.20763826E+000		-1.06073593E+002		0.00000000E+000	
3.20765734E+000		-1.05665855E+002		0.00000000E+000	
3.20767665E+000		-1.04695580E+002		0.00000000E+000	
3.20769596E+000		-1.04489433E+002		0.00000000E+000	
3.20771503E+000		-1.06134346E+002		0.00000000E+000	
3.20773435E+000		-1.06089340E+002		0.00000000E+000	
3.20775342E+000		-1.06695366E+002		0.00000000E+000	
3.20777273E+000		-1.09159988E+002		0.00000000E+000	
3.20779181E+000		-1.06396400E+002		0.00000000E+000	
3.20781112E+000		-1.06887344E+002		0.00000000E+000	
3.20783043E+000		-1.06894058E+002		0.00000000E+000	
3.20784950E+000		-1.05800484E+002		0.00000000E+000	
3.20786881E+000		-1.06352470E+002		0.00000000E+000	
3.20788789E+000		-1.09429428E+002		0.00000000E+000	
3.20790720E+000		-1.09157608E+002		0.00000000E+000	
3.20792627E+000		-1.08898552E+002		0.00000000E+000	
3.20794559E+000		-1.10148300E+002		0.00000000E+000	
3.20796466E+000		-1.08457199E+002		0.00000000E+000	
3.20798397E+000		-1.07777893E+002		0.00000000E+000	
3.20800328E+000		-1.06385452E+002		0.00000000E+000	
3.20802236E+000		-1.05600288E+002		0.00000000E+000	
3.20804167E+000		-1.05044769E+002		0.00000000E+000	
3.20806074E+000		-1.05364273E+002		0.00000000E+000	
3.20808005E+000		-1.05609512E+002		0.00000000E+000	
3.20809913E+000		-1.06448318E+002		0.00000000E+000	
3.20811844E+000		-1.06236534E+002		0.00000000E+000	
3.20813775E+000		-1.07072250E+002		0.00000000E+000	
3.20815682E+000		-1.06660248E+002		0.00000000E+000	
3.20817614E+000		-1.05405312E+002		0.00000000E+000	
3.20819521E+000		-1.05591042E+002		0.00000000E+000	
3.20821452E+000		-1.06777084E+002		0.00000000E+000	
3.20823359E+000		-1.02602577E+002		0.00000000E+000	
3.20825291E+000		-1.02210373E+002		0.00000000E+000	
3.20827222E+000		-1.01531639E+002		0.00000000E+000	
3.20829129E+000		-1.01134659E+002		0.00000000E+000	
3.20831060E+000		-1.00600266E+002		0.00000000E+000	
3.20832968E+000		-1.02536324E+002		0.00000000E+000	
3.20834899E+000		-1.03226654E+002		0.00000000E+000	
3.20836806E+000		-1.05218582E+002		0.00000000E+000	
3.20838737E+000		-1.05647110E+002		0.00000000E+000	
3.20840669E+000		-1.06931618E+002		0.00000000E+000	
3.20842576E+000		-1.07384300E+002		0.00000000E+000	
3.20844507E+000		-1.06841370E+002		0.00000000E+000	
3.20846415E+000		-1.07253410E+002		0.00000000E+000	
3.20848346E+000		-1.08700066E+002		0.00000000E+000	
3.20850253E+000		-1.09901779E+002		0.00000000E+000	
3.20852184E+000		-1.09908943E+002		0.00000000E+000	
3.20854092E+000		-1.09451103E+002		0.00000000E+000	
3.20856023E+000		-1.07504692E+002		0.00000000E+000	
3.20857954E+000		-1.07151711E+002		0.00000000E+000	
3.20859861E+000		-1.06187447E+002		0.00000000E+000	
3.20861793E+000		-1.06675797E+002		0.00000000E+000	
3.20863700E+000		-1.07976303E+002		0.00000000E+000	
3.20865631E+000		-1.09411423E+002		0.00000000E+000	
3.20867538E+000		-1.06321648E+002		0.00000000E+000	
3.20869470E+000		-1.07082741E+002		0.00000000E+000	
3.20871401E+000		-1.06904221E+002		0.00000000E+000	
3.20873308E+000		-1.06656021E+002		0.00000000E+000	
3.20875239E+000		-1.05956451E+002		0.00000000E+000	
3.20877147E+000		-1.07940842E+002		0.00000000E+000	
3.20879078E+000		-1.08055740E+002		0.00000000E+000	
3.20880985E+000		-1.07502945E+002		0.00000000E+000	
3.20882916E+000		-1.07882324E+002		0.00000000E+000	
3.20884848E+000		-1.07588959E+002		0.00000000E+000	
3.20886755E+000		-1.07171165E+002		0.00000000E+000	
3.20888686E+000		-1.07421692E+002		0.00000000E+000	
3.20890594E+000		-1.07631874E+002		0.00000000E+000	
3.20892525E+000		-1.05048531E+002		0.00000000E+000	
3.20894432E+000		-1.05182541E+002		0.00000000E+000	
3.20896363E+000		-1.05821548E+002		0.00000000E+000	
3.20898294E+000		-1.05885056E+002		0.00000000E+000	
3.20900202E+000		-1.05034492E+002		0.00000000E+000	
3.20902133E+000		-1.05668198E+002		0.00000000E+000	
3.20904040E+000		-1.04252167E+002		0.00000000E+000	
3.20905972E+000		-1.04096458E+002		0.00000000E+000	
3.20907879E+000		-1.03926483E+002		0.00000000E+000	
3.20909810E+000		-1.04825142E+002		0.00000000E+000	
3.20911717E+000		-1.06110695E+002		0.00000000E+000	
3.20913649E+000		-1.10334366E+002		0.00000000E+000	
3.20915580E+000		-1.10498856E+002		0.00000000E+000	
3.20917487E+000		-1.07171257E+002		0.00000000E+000	
3.20919418E+000		-1.06975037E+002		0.00000000E+000	
3.20921326E+000		-1.06409439E+002		0.00000000E+000	
3.20923257E+000		-1.06288559E+002		0.00000000E+000	
3.20925164E+000		-1.06170929E+002		0.00000000E+000	
3.20927095E+000		-1.08989861E+002		0.00000000E+000	
3.20929027E+000		-1.06013626E+002		0.00000000E+000	
3.20930934E+000		-1.06205299E+002		0.00000000E+000	
3.20932865E+000		-1.05269196E+002		0.00000000E+000	
3.20934772E+000		-1.05438576E+002		0.00000000E+000	
3.20936704E+000		-1.04450264E+002		0.00000000E+000	
3.20938611E+000		-1.06176804E+002		0.00000000E+000	
3.20940542E+000		-1.05829254E+002		0.00000000E+000	
3.20942473E+000		-1.07079727E+002		0.00000000E+000	
3.20944381E+000		-1.07443466E+002		0.00000000E+000	
3.20946312E+000		-1.09520630E+002		0.00000000E+000	
3.20948219E+000		-1.07855339E+002		0.00000000E+000	
3.20950150E+000		-1.07362762E+002		0.00000000E+000	
3.20952058E+000		-1.05825333E+002		0.00000000E+000	
3.20953989E+000		-1.05627167E+002		0.00000000E+000	
3.20955920E+000		-1.04617165E+002		0.00000000E+000	
3.20957828E+000		-1.04519302E+002		0.00000000E+000	
3.20959759E+000		-1.05426521E+002		0.00000000E+000	
3.20961666E+000		-1.05964340E+002		0.00000000E+000	
3.20963597E+000		-1.05267372E+002		0.00000000E+000	
3.20965505E+000		-1.05025406E+002		0.00000000E+000	
3.20967436E+000		-1.06315071E+002		0.00000000E+000	
3.20969343E+000		-1.03627388E+002		0.00000000E+000	
3.20971274E+000		-1.04138245E+002		0.00000000E+000	
3.20973206E+000		-1.04764069E+002		0.00000000E+000	
3.20975113E+000		-1.05195992E+002		0.00000000E+000	
3.20977044E+000		-1.04688202E+002		0.00000000E+000	
3.20978951E+000		-1.08790062E+002		0.00000000E+000	
3.20980883E+000		-1.08421860E+002		0.00000000E+000	
3.20982790E+000		-1.07916489E+002		0.00000000E+000	
3.20984721E+000		-1.09928253E+002		0.00000000E+000	
3.20986652E+000		-1.07745323E+002		0.00000000E+000	
3.20988560E+000		-1.07358673E+002		0.00000000E+000	
3.20990491E+000		-1.07552841E+002		0.00000000E+000	
3.20992398E+000		-1.06451530E+002		0.00000000E+000	
3.20994329E+000		-1.05833168E+002		0.00000000E+000	
3.20996237E+000		-1.08062592E+002		0.00000000E+000	
3.20998168E+000		-1.07878082E+002		0.00000000E+000	
3.21000099E+000		-1.07852287E+002		0.00000000E+000	
3.21002007E+000		-1.09306564E+002		0.00000000E+000	
3.21003938E+000		-1.09851486E+002		0.00000000E+000	
3.21005845E+000		-1.07612907E+002		0.00000000E+000	
3.21007776E+000		-1.07757050E+002		0.00000000E+000	
3.21009684E+000		-1.07339874E+002		0.00000000E+000	
3.21011615E+000		-1.06153221E+002		0.00000000E+000	
3.21013546E+000		-1.06241264E+002		0.00000000E+000	
3.21015453E+000		-1.05382378E+002		0.00000000E+000	
3.21017385E+000		-1.04527435E+002		0.00000000E+000	
3.21019292E+000		-1.04751587E+002		0.00000000E+000	
3.21021223E+000		-1.06100388E+002		0.00000000E+000	
3.21023130E+000		-1.04571693E+002		0.00000000E+000	
3.21025062E+000		-1.05464241E+002		0.00000000E+000	
3.21026969E+000		-1.03439560E+002		0.00000000E+000	
3.21028900E+000		-1.03327774E+002		0.00000000E+000	
3.21030831E+000		-1.02659012E+002		0.00000000E+000	
3.21032739E+000		-1.03505058E+002		0.00000000E+000	
3.21034670E+000		-1.02044449E+002		0.00000000E+000	
3.21036577E+000		-1.04073105E+002		0.00000000E+000	
3.21038508E+000		-1.02402077E+002		0.00000000E+000	
3.21040416E+000		-1.02825577E+002		0.00000000E+000	
3.21042347E+000		-1.03070694E+002		0.00000000E+000	
3.21044278E+000		-1.05728271E+002		0.00000000E+000	
3.21046185E+000		-1.05298569E+002		0.00000000E+000	
3.21048117E+000		-1.07817009E+002		0.00000000E+000	
3.21050024E+000		-1.07448509E+002		0.00000000E+000	
3.21051955E+000		-1.06976334E+002		0.00000000E+000	
3.21053863E+000		-1.06562950E+002		0.00000000E+000	
3.21055794E+000		-1.06248390E+002		0.00000000E+000	
3.21057725E+000		-1.06939941E+002		0.00000000E+000	
3.21059632E+000		-1.07765167E+002		0.00000000E+000	
3.21061563E+000		-1.07948593E+002		0.00000000E+000	
3.21063471E+000		-1.06002815E+002		0.00000000E+000	
3.21065402E+000		-1.06786789E+002		0.00000000E+000	
3.21067309E+000		-1.06220657E+002		0.00000000E+000	
3.21069241E+000		-1.05336838E+002		0.00000000E+000	
3.21071148E+000		-1.05319168E+002		0.00000000E+000	
3.21073079E+000		-1.07459366E+002		0.00000000E+000	
3.21075010E+000		-1.05639709E+002		0.00000000E+000	
3.21076918E+000		-1.05384628E+002		0.00000000E+000	
3.21078849E+000		-1.06139343E+002		0.00000000E+000	
3.21080756E+000		-1.04140488E+002		0.00000000E+000	
3.21082687E+000		-1.03528984E+002		0.00000000E+000	
3.21084595E+000		-1.04583908E+002		0.00000000E+000	
3.21086526E+000		-1.05679764E+002		0.00000000E+000	
3.21088457E+000		-1.04265610E+002		0.00000000E+000	
3.21090364E+000		-1.05760193E+002		0.00000000E+000	
3.21092296E+000		-1.06071075E+002		0.00000000E+000	
3.21094203E+000		-1.06125099E+002		0.00000000E+000	
3.21096134E+000		-1.04245232E+002		0.00000000E+000	
3.21098042E+000		-1.04285812E+002		0.00000000E+000	
3.21099973E+000		-1.02729385E+002		0.00000000E+000	
3.21101904E+000		-1.02668083E+002		0.00000000E+000	
3.21103811E+000		-1.02090729E+002		0.00000000E+000	
3.21105742E+000		-1.03105835E+002		0.00000000E+000	
3.21107650E+000		-1.03962326E+002		0.00000000E+000	
3.21109581E+000		-1.05938759E+002		0.00000000E+000	
3.21111488E+000		-1.06780853E+002		0.00000000E+000	
3.21113420E+000		-1.07706459E+002		0.00000000E+000	
3.21115351E+000		-1.03659554E+002		0.00000000E+000	
3.21117258E+000		-1.03246758E+002		0.00000000E+000	
3.21119189E+000		-1.03749725E+002		0.00000000E+000	
3.21121097E+000		-1.03676910E+002		0.00000000E+000	
3.21123028E+000		-1.03775063E+002		0.00000000E+000	
3.21124935E+000		-1.07524269E+002		0.00000000E+000	
3.21126866E+000		-1.08288643E+002		0.00000000E+000	
3.21128774E+000		-1.07397095E+002		0.00000000E+000	
3.21130705E+000		-1.05546555E+002		0.00000000E+000	
3.21132636E+000		-1.06183792E+002		0.00000000E+000	
3.21134543E+000		-1.06515701E+002		0.00000000E+000	
3.21136475E+000		-1.06831253E+002		0.00000000E+000	
3.21138382E+000		-1.06551392E+002		0.00000000E+000	
3.21140313E+000		-1.07969757E+002		0.00000000E+000	
3.21142220E+000		-1.06903061E+002		0.00000000E+000	
3.21144152E+000		-1.06934814E+002		0.00000000E+000	
3.21146083E+000		-1.07218559E+002		0.00000000E+000	
3.21147990E+000		-1.08466148E+002		0.00000000E+000	
3.21149921E+000		-1.09969513E+002		0.00000000E+000	
3.21151829E+000		-1.10972931E+002		0.00000000E+000	
3.21153760E+000		-1.11649551E+002		0.00000000E+000	
3.21155667E+000		-1.11793274E+002		0.00000000E+000	
3.21157598E+000		-1.06476746E+002		0.00000000E+000	
