Acquired on 3/23/2026 at 20:45:11
Calibrated on 2/21/2023 at 03:14:48
Device Descriptor:  [none]
Scan Range (nm):  1545.445  --  1588.034
Measurement Type:  Reflection
Group Index:  1.500
Gain:  24 dB
Domain:  Time
Spatial Resolution (mm):  0.100209
Frequency domain window was not applied to measurement data.
Gage length:  1.000766 cm
Sensor spacing:  0.099884 cm
Number of Data Points (in this file):  41648
NOTE: Data stored in this file is not decimated.

Length (m)	Length (m)	Amplitude (dB/mm)	Spectral Shift (GHz)	Spectral Shift Quality	
3.08026624E+000		-1.13294235E+002		0.00000000E+000	
3.08028555E+000		-1.11442596E+002		0.00000000E+000	
3.08030486E+000		-1.11227531E+002		0.00000000E+000	
3.08032393E+000		-1.09803467E+002		0.00000000E+000	
3.08034325E+000		-1.10225410E+002		0.00000000E+000	
3.08036232E+000		-1.10122520E+002		0.00000000E+000	
3.08038163E+000		-1.09842941E+002		0.00000000E+000	
3.08040071E+000		-1.09934113E+002		0.00000000E+000	
3.08042002E+000		-1.10900261E+002		0.00000000E+000	
3.08043909E+000		-1.08522705E+002		0.00000000E+000	
3.08045840E+000		-1.08086021E+002		0.00000000E+000	
3.08047771E+000		-1.08956421E+002		0.00000000E+000	
3.08049679E+000		-1.07172852E+002		0.00000000E+000	
3.08051610E+000		-1.07134308E+002		0.00000000E+000	
3.08053517E+000		-1.08775375E+002		0.00000000E+000	
3.08055449E+000		-1.09461830E+002		0.00000000E+000	
3.08057356E+000		-1.09318893E+002		0.00000000E+000	
3.08059287E+000		-1.11975136E+002		0.00000000E+000	
3.08061218E+000		-1.10281326E+002		0.00000000E+000	
3.08063126E+000		-1.08467377E+002		0.00000000E+000	
3.08065057E+000		-1.08214302E+002		0.00000000E+000	
3.08066964E+000		-1.07511780E+002		0.00000000E+000	
3.08068895E+000		-1.07767448E+002		0.00000000E+000	
3.08070803E+000		-1.07982208E+002		0.00000000E+000	
3.08072734E+000		-1.09860191E+002		0.00000000E+000	
3.08074665E+000		-1.09774513E+002		0.00000000E+000	
3.08076572E+000		-1.11150055E+002		0.00000000E+000	
3.08078504E+000		-1.10919464E+002		0.00000000E+000	
3.08080411E+000		-1.12819687E+002		0.00000000E+000	
3.08082342E+000		-1.12620499E+002		0.00000000E+000	
3.08084249E+000		-1.13510887E+002		0.00000000E+000	
3.08086181E+000		-1.13132637E+002		0.00000000E+000	
3.08088112E+000		-1.09956665E+002		0.00000000E+000	
3.08090019E+000		-1.10226288E+002		0.00000000E+000	
3.08091950E+000		-1.10852509E+002		0.00000000E+000	
3.08093858E+000		-1.10266220E+002		0.00000000E+000	
3.08095789E+000		-1.09804398E+002		0.00000000E+000	
3.08097696E+000		-1.13521454E+002		0.00000000E+000	
3.08099627E+000		-1.12433846E+002		0.00000000E+000	
3.08101535E+000		-1.10593491E+002		0.00000000E+000	
3.08103466E+000		-1.11149094E+002		0.00000000E+000	
3.08105397E+000		-1.10457039E+002		0.00000000E+000	
3.08107305E+000		-1.09824867E+002		0.00000000E+000	
3.08109236E+000		-1.10061462E+002		0.00000000E+000	
3.08111143E+000		-1.11072319E+002		0.00000000E+000	
3.08113074E+000		-1.10007782E+002		0.00000000E+000	
3.08114982E+000		-1.10612419E+002		0.00000000E+000	
3.08116913E+000		-1.10551369E+002		0.00000000E+000	
3.08118844E+000		-1.10330589E+002		0.00000000E+000	
3.08120751E+000		-1.10432739E+002		0.00000000E+000	
3.08122683E+000		-1.11669655E+002		0.00000000E+000	
3.08124590E+000		-1.10701309E+002		0.00000000E+000	
3.08126521E+000		-1.11353012E+002		0.00000000E+000	
3.08128428E+000		-1.12213715E+002		0.00000000E+000	
3.08130360E+000		-1.09087524E+002		0.00000000E+000	
3.08132291E+000		-1.08306129E+002		0.00000000E+000	
3.08134198E+000		-1.09573021E+002		0.00000000E+000	
3.08136129E+000		-1.09800842E+002		0.00000000E+000	
3.08138037E+000		-1.09743156E+002		0.00000000E+000	
3.08139968E+000		-1.13779343E+002		0.00000000E+000	
3.08141875E+000		-1.16290482E+002		0.00000000E+000	
3.08143806E+000		-1.12484863E+002		0.00000000E+000	
3.08145738E+000		-1.10870476E+002		0.00000000E+000	
3.08147645E+000		-1.10681374E+002		0.00000000E+000	
3.08149576E+000		-1.10979881E+002		0.00000000E+000	
3.08151484E+000		-1.10233994E+002		0.00000000E+000	
3.08153415E+000		-1.11114929E+002		0.00000000E+000	
3.08155322E+000		-1.10979912E+002		0.00000000E+000	
3.08157253E+000		-1.09756134E+002		0.00000000E+000	
3.08159161E+000		-1.09662659E+002		0.00000000E+000	
3.08161092E+000		-1.10535599E+002		0.00000000E+000	
3.08163023E+000		-1.10911896E+002		0.00000000E+000	
3.08164930E+000		-1.12031998E+002		0.00000000E+000	
3.08166862E+000		-1.12889786E+002		0.00000000E+000	
3.08168769E+000		-1.10931664E+002		0.00000000E+000	
3.08170700E+000		-1.10711296E+002		0.00000000E+000	
3.08172607E+000		-1.09522919E+002		0.00000000E+000	
3.08174539E+000		-1.09358398E+002		0.00000000E+000	
3.08176470E+000		-1.09782486E+002		0.00000000E+000	
3.08178377E+000		-1.10638947E+002		0.00000000E+000	
3.08180308E+000		-1.10405724E+002		0.00000000E+000	
3.08182216E+000		-1.09536392E+002		0.00000000E+000	
3.08184147E+000		-1.09827118E+002		0.00000000E+000	
3.08186054E+000		-1.08842819E+002		0.00000000E+000	
3.08187985E+000		-1.09204643E+002		0.00000000E+000	
3.08189917E+000		-1.09075096E+002		0.00000000E+000	
3.08191824E+000		-1.11055542E+002		0.00000000E+000	
3.08193755E+000		-1.09247116E+002		0.00000000E+000	
3.08195662E+000		-1.09562424E+002		0.00000000E+000	
3.08197594E+000		-1.09111435E+002		0.00000000E+000	
3.08199501E+000		-1.09527832E+002		0.00000000E+000	
3.08201432E+000		-1.09641983E+002		0.00000000E+000	
3.08203340E+000		-1.10173599E+002		0.00000000E+000	
3.08205271E+000		-1.10975021E+002		0.00000000E+000	
3.08207202E+000		-1.11127403E+002		0.00000000E+000	
3.08209109E+000		-1.11049393E+002		0.00000000E+000	
3.08211040E+000		-1.10846832E+002		0.00000000E+000	
3.08212948E+000		-1.11229469E+002		0.00000000E+000	
3.08214879E+000		-1.11596695E+002		0.00000000E+000	
3.08216786E+000		-1.12349228E+002		0.00000000E+000	
3.08218718E+000		-1.11875351E+002		0.00000000E+000	
3.08220649E+000		-1.12357376E+002		0.00000000E+000	
3.08222556E+000		-1.12912025E+002		0.00000000E+000	
3.08224487E+000		-1.12705376E+002		0.00000000E+000	
3.08226395E+000		-1.12469803E+002		0.00000000E+000	
3.08228326E+000		-1.13445465E+002		0.00000000E+000	
3.08230233E+000		-1.11945335E+002		0.00000000E+000	
3.08232164E+000		-1.12084541E+002		0.00000000E+000	
3.08234096E+000		-1.12247055E+002		0.00000000E+000	
3.08236003E+000		-1.12418015E+002		0.00000000E+000	
3.08237934E+000		-1.12613632E+002		0.00000000E+000	
3.08239841E+000		-1.13535110E+002		0.00000000E+000	
3.08241773E+000		-1.11986839E+002		0.00000000E+000	
3.08243680E+000		-1.10625656E+002		0.00000000E+000	
3.08245611E+000		-1.10382141E+002		0.00000000E+000	
3.08247542E+000		-1.09035233E+002		0.00000000E+000	
3.08249450E+000		-1.09000160E+002		0.00000000E+000	
3.08251381E+000		-1.10230515E+002		0.00000000E+000	
3.08253288E+000		-1.07984451E+002		0.00000000E+000	
3.08255219E+000		-1.07838326E+002		0.00000000E+000	
3.08257127E+000		-1.08011261E+002		0.00000000E+000	
3.08259058E+000		-1.07972145E+002		0.00000000E+000	
3.08260965E+000		-1.07888794E+002		0.00000000E+000	
3.08262897E+000		-1.11302994E+002		0.00000000E+000	
3.08264828E+000		-1.11512108E+002		0.00000000E+000	
3.08266735E+000		-1.12846451E+002		0.00000000E+000	
3.08268666E+000		-1.12779221E+002		0.00000000E+000	
3.08270574E+000		-1.13431747E+002		0.00000000E+000	
3.08272505E+000		-1.13249374E+002		0.00000000E+000	
3.08274412E+000		-1.12136887E+002		0.00000000E+000	
3.08276343E+000		-1.12698380E+002		0.00000000E+000	
3.08278275E+000		-1.14030678E+002		0.00000000E+000	
3.08280182E+000		-1.13758469E+002		0.00000000E+000	
3.08282113E+000		-1.13582161E+002		0.00000000E+000	
3.08284020E+000		-1.16761482E+002		0.00000000E+000	
3.08285952E+000		-1.16491287E+002		0.00000000E+000	
3.08287859E+000		-1.14426308E+002		0.00000000E+000	
3.08289790E+000		-1.14911194E+002		0.00000000E+000	
3.08291721E+000		-1.15631874E+002		0.00000000E+000	
3.08293629E+000		-1.14818115E+002		0.00000000E+000	
3.08295560E+000		-1.15030327E+002		0.00000000E+000	
3.08297467E+000		-1.16023438E+002		0.00000000E+000	
3.08299398E+000		-1.15027985E+002		0.00000000E+000	
3.08301306E+000		-1.14743729E+002		0.00000000E+000	
3.08303237E+000		-1.14121407E+002		0.00000000E+000	
3.08305168E+000		-1.12931023E+002		0.00000000E+000	
3.08307076E+000		-1.13695618E+002		0.00000000E+000	
3.08309007E+000		-1.14323761E+002		0.00000000E+000	
3.08310914E+000		-1.14982422E+002		0.00000000E+000	
3.08312845E+000		-1.14384926E+002		0.00000000E+000	
3.08314753E+000		-1.15392960E+002		0.00000000E+000	
3.08316684E+000		-1.09398911E+002		0.00000000E+000	
3.08318591E+000		-1.08610901E+002		0.00000000E+000	
3.08320522E+000		-1.08545502E+002		0.00000000E+000	
3.08322453E+000		-1.08850487E+002		0.00000000E+000	
3.08324361E+000		-1.08661301E+002		0.00000000E+000	
3.08326292E+000		-1.12148209E+002		0.00000000E+000	
3.08328199E+000		-1.13685013E+002		0.00000000E+000	
3.08330131E+000		-1.11213921E+002		0.00000000E+000	
3.08332038E+000		-1.11630135E+002		0.00000000E+000	
3.08333969E+000		-1.10890648E+002		0.00000000E+000	
3.08335900E+000		-1.11195465E+002		0.00000000E+000	
3.08337808E+000		-1.09789238E+002		0.00000000E+000	
3.08339739E+000		-1.10866882E+002		0.00000000E+000	
3.08341646E+000		-1.10668594E+002		0.00000000E+000	
3.08343577E+000		-1.11897095E+002		0.00000000E+000	
3.08345485E+000		-1.11863625E+002		0.00000000E+000	
3.08347416E+000		-1.14440063E+002		0.00000000E+000	
3.08349347E+000		-1.15522118E+002		0.00000000E+000	
3.08351254E+000		-1.14942818E+002		0.00000000E+000	
3.08353186E+000		-1.14505341E+002		0.00000000E+000	
3.08355093E+000		-1.11946625E+002		0.00000000E+000	
3.08357024E+000		-1.11841545E+002		0.00000000E+000	
3.08358932E+000		-1.10491478E+002		0.00000000E+000	
3.08360863E+000		-1.10701691E+002		0.00000000E+000	
3.08362794E+000		-1.10463516E+002		0.00000000E+000	
3.08364701E+000		-1.10518585E+002		0.00000000E+000	
3.08366632E+000		-1.09343483E+002		0.00000000E+000	
3.08368540E+000		-1.10189217E+002		0.00000000E+000	
3.08370471E+000		-1.09564278E+002		0.00000000E+000	
3.08372378E+000		-1.08643524E+002		0.00000000E+000	
3.08374310E+000		-1.09372543E+002		0.00000000E+000	
3.08376217E+000		-1.10019745E+002		0.00000000E+000	
3.08378148E+000		-1.10158676E+002		0.00000000E+000	
3.08380079E+000		-1.10784317E+002		0.00000000E+000	
3.08381987E+000		-1.11890808E+002		0.00000000E+000	
3.08383918E+000		-1.11185089E+002		0.00000000E+000	
3.08385825E+000		-1.11762459E+002		0.00000000E+000	
3.08387756E+000		-1.11822960E+002		0.00000000E+000	
3.08389664E+000		-1.11236458E+002		0.00000000E+000	
3.08391595E+000		-1.12298813E+002		0.00000000E+000	
3.08393526E+000		-1.13005615E+002		0.00000000E+000	
3.08395433E+000		-1.13719017E+002		0.00000000E+000	
3.08397365E+000		-1.13423576E+002		0.00000000E+000	
3.08399272E+000		-1.13248016E+002		0.00000000E+000	
3.08401203E+000		-1.12185638E+002		0.00000000E+000	
3.08403111E+000		-1.13186882E+002		0.00000000E+000	
3.08405042E+000		-1.10893059E+002		0.00000000E+000	
3.08406973E+000		-1.10848763E+002		0.00000000E+000	
3.08408880E+000		-1.11675537E+002		0.00000000E+000	
3.08410811E+000		-1.12273476E+002		0.00000000E+000	
3.08412719E+000		-1.12249115E+002		0.00000000E+000	
3.08414650E+000		-1.12087471E+002		0.00000000E+000	
3.08416557E+000		-1.09921570E+002		0.00000000E+000	
3.08418489E+000		-1.09377289E+002		0.00000000E+000	
3.08420420E+000		-1.09296715E+002		0.00000000E+000	
3.08422327E+000		-1.08566025E+002		0.00000000E+000	
3.08424258E+000		-1.08784424E+002		0.00000000E+000	
3.08426166E+000		-1.09254410E+002		0.00000000E+000	
3.08428097E+000		-1.09672882E+002		0.00000000E+000	
3.08430004E+000		-1.09463791E+002		0.00000000E+000	
3.08431935E+000		-1.10344093E+002		0.00000000E+000	
3.08433843E+000		-1.09420280E+002		0.00000000E+000	
3.08435774E+000		-1.09903061E+002		0.00000000E+000	
3.08437705E+000		-1.10155243E+002		0.00000000E+000	
3.08439612E+000		-1.08059296E+002		0.00000000E+000	
3.08441544E+000		-1.06382141E+002		0.00000000E+000	
3.08443451E+000		-1.06964417E+002		0.00000000E+000	
3.08445382E+000		-1.07485794E+002		0.00000000E+000	
3.08447289E+000		-1.06860054E+002		0.00000000E+000	
3.08449221E+000		-1.07985649E+002		0.00000000E+000	
3.08451152E+000		-1.09505661E+002		0.00000000E+000	
3.08453059E+000		-1.09860466E+002		0.00000000E+000	
3.08454990E+000		-1.08980446E+002		0.00000000E+000	
3.08456898E+000		-1.09511909E+002		0.00000000E+000	
3.08458829E+000		-1.08220795E+002		0.00000000E+000	
3.08460736E+000		-1.09012794E+002		0.00000000E+000	
3.08462667E+000		-1.09185593E+002		0.00000000E+000	
3.08464599E+000		-1.09457138E+002		0.00000000E+000	
3.08466506E+000		-1.09302643E+002		0.00000000E+000	
3.08468437E+000		-1.11438248E+002		0.00000000E+000	
3.08470345E+000		-1.11115372E+002		0.00000000E+000	
3.08472276E+000		-1.11164764E+002		0.00000000E+000	
3.08474183E+000		-1.11141296E+002		0.00000000E+000	
3.08476114E+000		-1.08744286E+002		0.00000000E+000	
3.08478045E+000		-1.07778976E+002		0.00000000E+000	
3.08479953E+000		-1.08000809E+002		0.00000000E+000	
3.08481884E+000		-1.07876694E+002		0.00000000E+000	
3.08483791E+000		-1.07661118E+002		0.00000000E+000	
3.08485723E+000		-1.09336884E+002		0.00000000E+000	
3.08487630E+000		-1.10935318E+002		0.00000000E+000	
3.08489561E+000		-1.09257721E+002		0.00000000E+000	
3.08491468E+000		-1.09631912E+002		0.00000000E+000	
3.08493400E+000		-1.10265030E+002		0.00000000E+000	
3.08495331E+000		-1.09965630E+002		0.00000000E+000	
3.08497238E+000		-1.10215958E+002		0.00000000E+000	
3.08499169E+000		-1.09833984E+002		0.00000000E+000	
3.08501077E+000		-1.09279343E+002		0.00000000E+000	
3.08503008E+000		-1.07701675E+002		0.00000000E+000	
3.08504915E+000		-1.07773369E+002		0.00000000E+000	
3.08506846E+000		-1.07791298E+002		0.00000000E+000	
3.08508778E+000		-1.08869751E+002		0.00000000E+000	
3.08510685E+000		-1.08768852E+002		0.00000000E+000	
3.08512616E+000		-1.11201019E+002		0.00000000E+000	
3.08514524E+000		-1.10791428E+002		0.00000000E+000	
3.08516455E+000		-1.10922081E+002		0.00000000E+000	
3.08518362E+000		-1.10312729E+002		0.00000000E+000	
3.08520293E+000		-1.10581436E+002		0.00000000E+000	
3.08522224E+000		-1.10022507E+002		0.00000000E+000	
3.08524132E+000		-1.09109642E+002		0.00000000E+000	
3.08526063E+000		-1.08689339E+002		0.00000000E+000	
3.08527970E+000		-1.09261276E+002		0.00000000E+000	
3.08529902E+000		-1.09434509E+002		0.00000000E+000	
3.08531809E+000		-1.09870117E+002		0.00000000E+000	
3.08533740E+000		-1.12092285E+002		0.00000000E+000	
3.08535671E+000		-1.12684525E+002		0.00000000E+000	
3.08537579E+000		-1.11823502E+002		0.00000000E+000	
3.08539510E+000		-1.12052467E+002		0.00000000E+000	
3.08541417E+000		-1.10025597E+002		0.00000000E+000	
3.08543348E+000		-1.10298584E+002		0.00000000E+000	
3.08545256E+000		-1.10319885E+002		0.00000000E+000	
3.08547187E+000		-1.10631943E+002		0.00000000E+000	
3.08549094E+000		-1.10466682E+002		0.00000000E+000	
3.08551025E+000		-1.12765411E+002		0.00000000E+000	
3.08552957E+000		-1.12289169E+002		0.00000000E+000	
3.08554864E+000		-1.13122025E+002		0.00000000E+000	
3.08556795E+000		-1.13474342E+002		0.00000000E+000	
3.08558702E+000		-1.13731728E+002		0.00000000E+000	
3.08560634E+000		-1.13618401E+002		0.00000000E+000	
3.08562541E+000		-1.13406990E+002		0.00000000E+000	
3.08564472E+000		-1.12822235E+002		0.00000000E+000	
3.08566403E+000		-1.11754601E+002		0.00000000E+000	
3.08568311E+000		-1.10580322E+002		0.00000000E+000	
3.08570242E+000		-1.10706497E+002		0.00000000E+000	
3.08572149E+000		-1.11337173E+002		0.00000000E+000	
3.08574080E+000		-1.11493134E+002		0.00000000E+000	
3.08575988E+000		-1.11988739E+002		0.00000000E+000	
3.08577919E+000		-1.14192139E+002		0.00000000E+000	
3.08579850E+000		-1.13806084E+002		0.00000000E+000	
3.08581758E+000		-1.13520035E+002		0.00000000E+000	
3.08583689E+000		-1.13583641E+002		0.00000000E+000	
3.08585596E+000		-1.14558685E+002		0.00000000E+000	
3.08587527E+000		-1.11342575E+002		0.00000000E+000	
3.08589435E+000		-1.10391449E+002		0.00000000E+000	
3.08591366E+000		-1.09285660E+002		0.00000000E+000	
3.08593273E+000		-1.08224113E+002		0.00000000E+000	
3.08595204E+000		-1.07522675E+002		0.00000000E+000	
3.08597136E+000		-1.07870895E+002		0.00000000E+000	
3.08599043E+000		-1.08243332E+002		0.00000000E+000	
3.08600974E+000		-1.08757126E+002		0.00000000E+000	
3.08602881E+000		-1.09328415E+002		0.00000000E+000	
3.08604813E+000		-1.10712265E+002		0.00000000E+000	
3.08606720E+000		-1.10262543E+002		0.00000000E+000	
3.08608651E+000		-1.09953987E+002		0.00000000E+000	
3.08610582E+000		-1.10471146E+002		0.00000000E+000	
3.08612490E+000		-1.11014877E+002		0.00000000E+000	
3.08614421E+000		-1.10933571E+002		0.00000000E+000	
3.08616328E+000		-1.13054092E+002		0.00000000E+000	
3.08618259E+000		-1.13953247E+002		0.00000000E+000	
3.08620167E+000		-1.14186005E+002		0.00000000E+000	
3.08622098E+000		-1.13672249E+002		0.00000000E+000	
3.08624029E+000		-1.13131424E+002		0.00000000E+000	
3.08625937E+000		-1.13090485E+002		0.00000000E+000	
3.08627868E+000		-1.12941071E+002		0.00000000E+000	
3.08629775E+000		-1.10787346E+002		0.00000000E+000	
3.08631706E+000		-1.11349754E+002		0.00000000E+000	
3.08633614E+000		-1.11167084E+002		0.00000000E+000	
3.08635545E+000		-1.10073097E+002		0.00000000E+000	
3.08637476E+000		-1.10122902E+002		0.00000000E+000	
3.08639383E+000		-1.09834068E+002		0.00000000E+000	
3.08641315E+000		-1.08738014E+002		0.00000000E+000	
3.08643222E+000		-1.08669617E+002		0.00000000E+000	
3.08645153E+000		-1.09347908E+002		0.00000000E+000	
3.08647060E+000		-1.09225128E+002		0.00000000E+000	
3.08648992E+000		-1.10696655E+002		0.00000000E+000	
3.08650899E+000		-1.11356316E+002		0.00000000E+000	
3.08652830E+000		-1.11607025E+002		0.00000000E+000	
3.08654761E+000		-1.11145386E+002		0.00000000E+000	
3.08656669E+000		-1.12045532E+002		0.00000000E+000	
3.08658600E+000		-1.11792709E+002		0.00000000E+000	
3.08660507E+000		-1.10907761E+002		0.00000000E+000	
3.08662438E+000		-1.10376671E+002		0.00000000E+000	
3.08664346E+000		-1.11298721E+002		0.00000000E+000	
3.08666277E+000		-1.11021133E+002		0.00000000E+000	
3.08668208E+000		-1.10706116E+002		0.00000000E+000	
3.08670115E+000		-1.12701271E+002		0.00000000E+000	
3.08672047E+000		-1.10100746E+002		0.00000000E+000	
3.08673954E+000		-1.09791092E+002		0.00000000E+000	
3.08675885E+000		-1.09719307E+002		0.00000000E+000	
3.08677793E+000		-1.09851166E+002		0.00000000E+000	
3.08679724E+000		-1.09976990E+002		0.00000000E+000	
3.08681655E+000		-1.12253021E+002		0.00000000E+000	
3.08683562E+000		-1.12495590E+002		0.00000000E+000	
3.08685493E+000		-1.12120636E+002		0.00000000E+000	
3.08687401E+000		-1.12855591E+002		0.00000000E+000	
3.08689332E+000		-1.13109543E+002		0.00000000E+000	
3.08691239E+000		-1.14886871E+002		0.00000000E+000	
3.08693171E+000		-1.13629852E+002		0.00000000E+000	
3.08695102E+000		-1.11625511E+002		0.00000000E+000	
3.08697009E+000		-1.11075706E+002		0.00000000E+000	
3.08698940E+000		-1.11006271E+002		0.00000000E+000	
3.08700848E+000		-1.10614281E+002		0.00000000E+000	
3.08702779E+000		-1.08503891E+002		0.00000000E+000	
3.08704686E+000		-1.09782394E+002		0.00000000E+000	
3.08706617E+000		-1.09748169E+002		0.00000000E+000	
3.08708525E+000		-1.09142029E+002		0.00000000E+000	
3.08710456E+000		-1.09308395E+002		0.00000000E+000	
3.08712387E+000		-1.12314384E+002		0.00000000E+000	
3.08714294E+000		-1.11522438E+002		0.00000000E+000	
3.08716226E+000		-1.11787148E+002		0.00000000E+000	
3.08718133E+000		-1.12062462E+002		0.00000000E+000	
3.08720064E+000		-1.12565315E+002		0.00000000E+000	
3.08721972E+000		-1.11207344E+002		0.00000000E+000	
3.08723903E+000		-1.10705963E+002		0.00000000E+000	
3.08725834E+000		-1.10494431E+002		0.00000000E+000	
3.08727741E+000		-1.08253036E+002		0.00000000E+000	
3.08729672E+000		-1.08306801E+002		0.00000000E+000	
3.08731580E+000		-1.09178658E+002		0.00000000E+000	
3.08733511E+000		-1.09608902E+002		0.00000000E+000	
3.08735418E+000		-1.09668182E+002		0.00000000E+000	
3.08737350E+000		-1.13781166E+002		0.00000000E+000	
3.08739281E+000		-1.12913017E+002		0.00000000E+000	
3.08741188E+000		-1.12665642E+002		0.00000000E+000	
3.08743119E+000		-1.12024582E+002		0.00000000E+000	
3.08745027E+000		-1.12407715E+002		0.00000000E+000	
3.08746958E+000		-1.12609016E+002		0.00000000E+000	
3.08748865E+000		-1.11793961E+002		0.00000000E+000	
3.08750796E+000		-1.12204254E+002		0.00000000E+000	
3.08752728E+000		-1.13667519E+002		0.00000000E+000	
3.08754635E+000		-1.11750801E+002		0.00000000E+000	
3.08756566E+000		-1.12137154E+002		0.00000000E+000	
3.08758473E+000		-1.12596054E+002		0.00000000E+000	
3.08760405E+000		-1.10499344E+002		0.00000000E+000	
3.08762312E+000		-1.10570358E+002		0.00000000E+000	
3.08764243E+000		-1.11427879E+002		0.00000000E+000	
3.08766150E+000		-1.09683975E+002		0.00000000E+000	
3.08768082E+000		-1.09415726E+002		0.00000000E+000	
3.08770013E+000		-1.10259567E+002		0.00000000E+000	
3.08771920E+000		-1.09783295E+002		0.00000000E+000	
3.08773851E+000		-1.09802246E+002		0.00000000E+000	
3.08775759E+000		-1.10734039E+002		0.00000000E+000	
3.08777690E+000		-1.11319260E+002		0.00000000E+000	
3.08779597E+000		-1.11046707E+002		0.00000000E+000	
